AAPL,MSFT,GOOG,AMZN,BABA,TCEHY,SSNLF,NVDA,INTC,TSM,ADBE,ORCL,CRM,NFLX,PYPL,TSLA,IBM,CSCO
39.655738830566406,87.5066909790039,58.77899932861328,70.88400268554688,200.31719970703125,55.55492401123047,4.875818533692966e+22,61.059913635253906,42.39567565917969,38.50483703613281,198.22999572753906,47.0982666015625,113.30000305175781,284.5899963378906,84.30999755859375,23.302000045776367,118.46064758300781,35.7230339050293
39.4219856262207,86.40727996826172,58.18450164794922,71.89099884033203,197.0116424560547,54.26403045654297,4.875818533692966e+22,60.038307189941406,41.3862419128418,38.06380844116211,196.89999389648438,46.209632873535156,112.2300033569336,278.79998779296875,83.77999877929688,23.05466651916504,116.20226287841797,35.22282791137695
39.530601501464844,88.52226257324219,58.49700164794922,72.54450225830078,201.58021545410156,54.951271057128906,4.875818533692966e+22,60.800174713134766,40.83488845825195,38.42850112915039,199.75999450683594,46.78090286254883,113.91000366210938,270.29998779296875,85.31999969482422,23.62066650390625,116.259033203125,34.63090515136719
39.613243103027344,87.82347106933594,58.3849983215332,69.5,189.6703338623047,53.781105041503906,4.875818533692966e+22,59.48918533325195,40.41925048828125,38.547245025634766,199.3800048828125,46.81717300415039,112.73999786376953,265.07000732421875,78.4000015258789,23.28333282470703,115.33580017089844,34.764305114746094
37.894412994384766,85.5128402709961,55.595001220703125,71.49749755859375,184.82545471191406,51.8215446472168,4.875818533692966e+22,57.76265335083008,39.14686965942383,37.749996185302734,195.63999938964844,45.456993103027344,110.77999877929688,267.42999267578125,76.56999969482422,22.916667938232422,112.94241333007812,34.12236785888672
36.94763946533203,81.99093627929688,52.790000915527344,69.5,178.13539123535156,50.14988327026367,4.875818533692966e+22,52.86003875732422,37.76422119140625,36.42692947387695,190.27000427246094,43.60716247558594,107.6500015258789,254.25999450683594,74.70500183105469,22.208667755126953,108.32615661621094,32.32997512817383
38.491756439208984,85.09355163574219,54.029998779296875,72.14199829101562,182.71383666992188,51.273616790771484,4.875818533692966e+22,55.79862594604492,38.35348129272461,36.969730377197266,194.47000122070312,44.7950439453125,109.56999969482422,265.7200012207031,75.68000030517578,22.264667510986328,110.32182312011719,33.48877716064453
37.66775131225586,83.49099731445312,52.42900085449219,70.83899688720703,177.90843200683594,49.59265899658203,4.875818533692966e+22,56.595115661621094,38.601139068603516,35.51943588256836,192.33999633789062,44.314456939697266,110.05000305175781,264.55999755859375,75.58999633789062,23.0,109.26361083984375,33.63050079345703
36.63126754760742,79.20509338378906,50.07600021362305,67.5250015258789,171.39598083496094,47.642391204833984,4.875818533692966e+22,53.804935455322266,36.50882339477539,34.23028564453125,185.16000366210938,42.47368621826172,104.02999877929688,250.10000610351562,72.31999969482422,21.01533317565918,105.84980010986328,32.32163619995117
37.079315185546875,82.15865325927734,51.888999938964844,66.9800033569336,174.3265838623047,48.47822570800781,4.875818533692966e+22,57.40644454956055,37.53362274169922,35.171714782714844,187.99000549316406,43.28071594238281,106.9800033569336,249.47000122070312,74.75,20.69466781616211,107.2267837524414,32.955230712890625
38.57282638549805,83.04376983642578,52.59700012207031,69.3115005493164,175.0863800048828,49.731964111328125,4.875818533692966e+22,56.40465545654297,38.285160064697266,36.07072448730469,192.14999389648438,43.66157531738281,108.55000305175781,257.95001220703125,75.27999877929688,21.048667907714844,108.58229064941406,33.847259521484375
38.95924377441406,83.69597625732422,52.60499954223633,70.72550201416016,176.8723602294922,50.892845153808594,4.875818533692966e+22,57.54249954223633,37.96917724609375,35.94350814819336,193.47999572753906,43.969879150390625,107.69000244140625,258.2699890136719,74.97000122070312,21.577333450317383,108.11607360839844,34.37248229980469
39.67755126953125,85.00651550292969,53.48500061035156,72.55249786376953,184.28274536132812,52.54593276977539,4.875818533692966e+22,59.71674728393555,38.75486755371094,36.51174545288086,197.1300048828125,44.840389251708984,109.0199966430664,266.0,77.2699966430664,21.487333297729492,110.99203491210938,35.08943176269531
41.009864807128906,86.73828125,54.47600173950195,73.08799743652344,184.96359252929688,54.44048309326172,4.875818533692966e+22,60.97332763671875,39.216026306152344,36.910362243652344,202.97000122070312,45.919456481933594,113.12000274658203,280.2699890136719,78.29499816894531,22.271333694458008,111.88854217529297,36.74845504760742
40.877098083496094,86.12042236328125,54.7400016784668,72.43450164794922,181.24359130859375,54.069000244140625,4.875818533692966e+22,60.31535339355469,38.90858840942383,36.876434326171875,201.55999755859375,45.982933044433594,112.86000061035156,278.5199890136719,78.37000274658203,22.365999221801758,112.01043701171875,36.95688247680664
40.73960876464844,86.79443359375,55.12300109863281,73.4175033569336,184.70704650878906,53.372474670410156,4.875818533692966e+22,61.61151123046875,39.557640075683594,37.096954345703125,202.97999572753906,45.2393684387207,114.3499984741211,278.54998779296875,77.05999755859375,22.31800079345703,111.27891540527344,36.73178482055664
40.55469512939453,85.64305114746094,55.56700134277344,74.14600372314453,186.3154296875,53.957557678222656,4.875818533692966e+22,59.7390251159668,39.23310852050781,36.37604522705078,202.08999633789062,44.82225036621094,114.4800033569336,281.0400085449219,76.51000213623047,22.219999313354492,110.41828155517578,36.10652542114258
40.89369583129883,85.86770629882812,55.33150100708008,74.26699829101562,186.24635314941406,53.52107238769531,4.875818533692966e+22,59.934539794921875,39.1135368347168,35.95197677612305,202.61000061035156,44.96734619140625,113.0,278.1400146484375,77.69999694824219,23.077999114990234,109.85884857177734,35.79806137084961
41.604888916015625,88.04881286621094,56.339500427246094,75.0,190.7261199951172,54.37547302246094,4.875818533692966e+22,60.87013244628906,40.761783599853516,37.23265075683594,209.74000549316406,45.792503356933594,114.95999908447266,285.92999267578125,79.69000244140625,23.469999313354492,111.53709411621094,36.681758880615234
42.4275016784668,89.3218765258789,57.1875,76.09750366210938,191.61419677734375,54.384761810302734,4.875818533692966e+22,61.0310173034668,41.94031524658203,37.66519546508789,212.14999389648438,46.40005874633789,116.6500015258789,294.1600036621094,79.3499984741211,23.827999114990234,113.73168182373047,37.81556701660156
42.29000473022461,88.17984771728516,55.91450119018555,75.5989990234375,185.76284790039062,52.14659118652344,4.875818533692966e+22,60.902305603027344,42.623512268066406,36.995174407958984,208.82000732421875,46.001068115234375,116.47000122070312,290.6099853515625,79.45999908447266,23.39933204650879,112.2757797241211,37.54878616333008
42.22600173950195,87.7773208618164,55.23649978637695,75.62249755859375,183.6709747314453,50.97643280029297,4.875818533692966e+22,59.897422790527344,42.09403610229492,36.76617431640625,209.1300048828125,45.9466552734375,116.25,291.3800048828125,79.41000366210938,22.87066650390625,111.7594223022461,37.33203125
41.48636245727539,86.9161148071289,53.47600173950195,74.67250061035156,179.57601928710938,51.775108337402344,4.875818533692966e+22,57.47429656982422,40.8557243347168,36.23186492919922,206.02999877929688,45.07615661621094,119.43000030517578,290.3900146484375,78.63999938964844,22.062000274658203,110.31070709228516,36.51503372192383
41.77321243286133,87.10336303710938,53.94599914550781,75.01249694824219,177.37559509277344,51.90512466430664,4.875818533692966e+22,58.5460205078125,41.829288482666016,36.47780990600586,209.7899932861328,45.6292839050293,121.91999816894531,301.04998779296875,78.87000274658203,22.341333389282227,110.79837036132812,36.73178482055664
41.91781234741211,87.65564727783203,54.54650115966797,76.18049621582031,179.19119262695312,51.63580322265625,4.875818533692966e+22,58.32574462890625,42.48686981201172,36.884918212890625,211.16000366210938,46.508872985839844,122.5,315.0,79.06999969482422,22.22333335876465,112.56266784667969,37.11527633666992
41.88224792480469,87.35610961914062,54.75299835205078,76.88200378417969,184.88465881347656,52.276607513427734,4.875818533692966e+22,59.93702697753906,43.30672836303711,36.92732238769531,212.00999450683594,46.699283599853516,124.4800033569336,325.2200012207031,79.2300033569336,21.8799991607666,111.68052673339844,36.92353057861328
41.49346923828125,87.86157989501953,55.481998443603516,77.25,186.54237365722656,52.285892486572266,4.875818533692966e+22,59.85782241821289,43.82767105102539,37.487083435058594,216.86000061035156,46.8987922668457,125.33000183105469,321.1600036621094,79.5199966430664,22.15333366394043,113.54521179199219,36.848506927490234
41.946250915527344,88.39514923095703,56.29999923706055,77.59300231933594,184.69717407226562,52.57379150390625,4.875818533692966e+22,59.694461822509766,43.33234786987305,37.1478385925293,216.39999389648438,47.270572662353516,126.36000061035156,317.0,79.87000274658203,21.940000534057617,112.03195190429688,36.965213775634766
42.66693878173828,90.37032318115234,58.00199890136719,78.94450378417969,188.02247619628906,54.02256774902344,4.875818533692966e+22,60.72162628173828,44.57065963745117,37.81785202026367,221.11000061035156,48.03225326538086,127.41000366210938,331.44000244140625,80.70999908447266,21.81133270263672,114.2552261352539,37.823890686035156
43.079437255859375,90.58560943603516,58.224998474121094,79.91950225830078,190.1834259033203,54.477630615234375,4.875818533692966e+22,61.8181037902832,43.99846649169922,38.3521728515625,220.94000244140625,47.968788146972656,126.77999877929688,321.29998779296875,80.5999984741211,23.034000396728516,114.93656158447266,37.973960876464844
42.66456604003906,88.37644958496094,56.90850067138672,79.40899658203125,185.91087341308594,53.706809997558594,4.875818533692966e+22,61.31071090698242,44.22050857543945,38.157108306884766,219.75999450683594,47.67861557006836,126.7300033569336,315.8800048828125,80.19999694824219,22.78933334350586,114.26242065429688,37.648826599121094
42.3018684387207,87.85221099853516,57.4744987487793,79.55000305175781,190.0058135986328,54.468345642089844,4.875818533692966e+22,61.565650939941406,44.2888298034668,38.29279708862305,218.44000244140625,47.44285583496094,127.98999786376953,321.54998779296875,83.30999755859375,21.775333404541016,113.40180969238281,37.74886703491211
42.35163879394531,88.1611328125,57.479000091552734,79.11599731445312,196.4196014404297,55.47134017944336,4.875818533692966e+22,61.714141845703125,43.451900482177734,38.42850112915039,218.8699951171875,47.488189697265625,127.22000122070312,321.0899963378906,82.56999969482422,21.706666946411133,114.47039794921875,37.79054641723633
42.202301025390625,88.55428314208984,56.7864990234375,78.58399963378906,197.6234130859375,55.04413604736328,4.875818533692966e+22,61.99630355834961,43.69956588745117,38.140140533447266,225.5500030517578,47.397518157958984,125.97000122070312,318.45001220703125,82.16000366210938,21.42333221435547,114.93656158447266,37.52376937866211
41.557472229003906,86.95356750488281,54.99100112915039,77.24649810791016,191.94967651367188,54.09686279296875,4.875818533692966e+22,59.6499137878418,43.40920639038086,37.82633590698242,222.17999267578125,47.10734558105469,124.9800033569336,313.4800109863281,80.30000305175781,20.90399932861328,112.84955596923828,36.906856536865234
41.54324722290039,87.17820739746094,54.885501861572266,79.32550048828125,196.31105041503906,55.424903869628906,4.875818533692966e+22,61.77354431152344,44.024085998535156,38.02140426635742,229.75,42.66410446166992,125.12000274658203,317.5,80.86000061035156,20.703332901000977,112.02477264404297,36.99021530151367
40.602108001708984,86.56976318359375,54.54399871826172,79.09300231933594,192.70947265625,53.762535095214844,4.875818533692966e+22,61.521087646484375,44.03263473510742,37.91114807128906,226.85000610351562,42.636905670166016,121.69999694824219,316.4800109863281,81.04000091552734,21.101999282836914,112.37619018554688,36.94020462036133
40.028411865234375,84.05169677734375,52.45399856567383,77.24600219726562,182.2007293701172,48.004581451416016,4.875818533692966e+22,59.86029052734375,43.40920639038086,37.054542541503906,220.52000427246094,41.61223602294922,118.04000091552734,306.70001220703125,78.55999755859375,20.606666564941406,109.0771484375,35.90645217895508
39.101478576660156,81.60848999023438,51.07849884033203,74.77799987792969,178.79649353027344,48.65467071533203,4.875818533692966e+22,57.662410736083984,42.15381622314453,36.113136291503906,215.02000427246094,40.61478042602539,114.43000030517578,300.94000244140625,76.44000244140625,20.1026668548584,106.78211975097656,35.36455154418945
40.957706451416016,87.78670501708984,52.660499572753906,77.79299926757812,187.97314453125,51.320045471191406,4.875818533692966e+22,60.511253356933594,44.818321228027344,37.54644775390625,228.91000366210938,42.147247314453125,118.97000122070312,320.3500061035156,78.94999694824219,20.278667449951172,109.99516296386719,36.73178482055664
39.907493591308594,83.75214385986328,50.255001068115234,74.85250091552734,179.4773406982422,49.82483673095703,4.875818533692966e+22,55.81846618652344,43.716651916503906,36.71529006958008,213.8000030517578,41.14978790283203,113.80999755859375,300.69000244140625,76.30999755859375,18.61199951171875,108.94805908203125,35.5813102722168
39.46656036376953,83.67725372314453,50.22800064086914,71.57099914550781,176.53688049316406,48.92399597167969,4.875818533692966e+22,54.78634262084961,42.35877990722656,36.2064094543457,212.5399932861328,40.78706741333008,112.87999725341797,285.7699890136719,75.05999755859375,17.185333251953125,109.3855209350586,34.730960845947266
39.774742126464844,85.43710327148438,51.589500427246094,72.36699676513672,181.10545349121094,49.490509033203125,-6.956459831669933e+21,57.32084655761719,44.47671127319336,37.11390686035156,216.0800018310547,41.48529815673828,116.30000305175781,295.3500061035156,75.87000274658203,17.742000579833984,110.0382080078125,35.756385803222656
39.51397705078125,82.86282348632812,50.32350158691406,68.59950256347656,175.25411987304688,47.74454879760742,-6.956459831669933e+21,54.71208572387695,41.77804946899414,36.04526901245117,212.27999877929688,40.814273834228516,115.30000305175781,280.2900085449219,75.0,16.832000732421875,107.6284408569336,34.18906021118164
39.919349670410156,83.97679138183594,50.670501708984375,69.60250091552734,172.35311889648438,48.5153694152832,-6.956459831669933e+21,55.77638244628906,42.48686981201172,36.876434326171875,215.92999267578125,40.705448150634766,116.48999786376953,283.6700134277344,74.55999755859375,17.8353328704834,107.47064208984375,34.49753189086914
40.682701110839844,86.42935943603516,51.25699996948242,70.52850341796875,169.78761291503906,48.8682746887207,-6.956459831669933e+21,55.996665954589844,42.691837310791016,37.26656723022461,225.0500030517578,41.26766586303711,119.4800033569336,288.94000244140625,74.77999877929688,19.12933349609375,110.53300476074219,34.62358474731445
40.964820861816406,86.4761734008789,51.390499114990234,72.5875015258789,170.28097534179688,48.85898971557617,-6.956459831669933e+21,54.79376983642578,43.024898529052734,36.74073791503906,223.5399932861328,41.675716400146484,119.04000091552734,293.9700012207031,76.94999694824219,20.381332397460938,110.4684829711914,35.144615173339844
39.916988372802734,84.46356201171875,50.35200119018555,70.2614974975586,165.29795837402344,47.60523986816406,-6.956459831669933e+21,53.02901077270508,41.667022705078125,35.977420806884766,218.61000061035156,40.651058197021484,116.0999984741211,288.8500061035156,73.86000061035156,19.953332901000977,107.98699951171875,34.228607177734375
40.31288528442383,84.96904754638672,50.772499084472656,70.30400085449219,167.6167755126953,48.31105041503906,-6.956459831669933e+21,53.31613540649414,42.31608200073242,36.5286979675293,219.1699981689453,40.71452713012695,117.19000244140625,289.92999267578125,75.19000244140625,19.310667037963867,109.50746154785156,34.59837341308594
41.07149124145508,86.94422149658203,51.582000732421875,71.81099700927734,174.75088500976562,49.731964111328125,-6.956459831669933e+21,56.410003662109375,43.78497314453125,36.961246490478516,224.52999877929688,41.54876708984375,119.48999786376953,298.07000732421875,76.79000091552734,20.31333351135254,111.44386291503906,35.7244873046875
40.87947082519531,85.98939514160156,50.99850082397461,71.35250091552734,173.03396606445312,49.36048889160156,-6.956459831669933e+21,55.996665954589844,43.63978576660156,36.7916259765625,223.6300048828125,41.35834503173828,119.16000366210938,303.6700134277344,76.5,20.062000274658203,111.42231750488281,35.65725326538086
41.2824821472168,87.5994873046875,51.6254997253418,72.42500305175781,173.58653259277344,49.518367767333984,-6.956459831669933e+21,58.065853118896484,45.02328109741211,37.19023895263672,226.9600067138672,41.60317611694336,121.4000015258789,309.25,77.45999908447266,19.60533332824707,113.36589813232422,36.42198944091797
41.42235565185547,87.13145446777344,51.4635009765625,71.53949737548828,169.75799560546875,47.95814895629883,-6.956459831669933e+21,57.29856491088867,44.2888298034668,36.1724967956543,224.05999755859375,41.78453063964844,119.01000213623047,311.6499938964844,77.2699966430664,20.022666931152344,112.39056396484375,36.13626480102539
41.68075180053711,88.15177154541016,51.89899826049805,72.07499694824219,172.38272094726562,47.73526382446289,-6.956459831669933e+21,57.29609680175781,44.750003814697266,36.35908508300781,226.52000427246094,41.93022537231445,119.41000366210938,307.7799987792969,77.80000305175781,19.413999557495117,113.23683166503906,36.38837432861328
42.25444793701172,89.93035125732422,53.70800018310547,75.19149780273438,176.32965087890625,48.09745407104492,-6.956459831669933e+21,58.79352569580078,45.72356414794922,35.884124755859375,231.16000366210938,42.485652923583984,123.3499984741211,336.05999755859375,80.02999877929688,19.179332733154297,115.40274047851562,37.472469329833984
42.15961837768555,90.2767105102539,53.604000091552734,76.39199829101562,180.25686645507812,47.800262451171875,-6.956459831669933e+21,58.50394821166992,45.783355712890625,35.55335998535156,231.10000610351562,42.868072509765625,124.45999908447266,334.5199890136719,80.33999633789062,19.55666732788086,106.71041870117188,37.50607681274414
40.964820861816406,89.96781158447266,54.3849983215332,77.84549713134766,178.98397827148438,47.725975036621094,-6.956459831669933e+21,56.68968963623047,44.596282958984375,33.526344299316406,227.6199951171875,42.631324768066406,124.05999755859375,332.70001220703125,79.68000030517578,20.005332946777344,105.92868041992188,37.4472541809082
39.286399841308594,88.92872619628906,53.64799880981445,76.37449645996094,176.73422241210938,46.90871810913086,-6.956459831669933e+21,56.60801696777344,44.00699996948242,33.03443145751953,225.24000549316406,42.094112396240234,122.81999969482422,327.7699890136719,78.7300033569336,19.349332809448242,103.92054748535156,37.05228805541992
39.1725959777832,89.25634765625,53.372501373291016,75.89299774169922,173.24118041992188,46.83441925048828,-6.956459831669933e+21,55.41254425048828,43.63978576660156,32.864803314208984,225.3000030517578,41.70258712768555,121.88999938964844,318.69000244140625,78.20999908447266,18.891332626342773,104.60905456542969,37.18673324584961
38.62736511230469,87.16886901855469,50.999000549316406,73.00450134277344,170.7940673828125,46.22147750854492,-6.956459831669933e+21,54.749210357666016,43.93869400024414,32.864803314208984,217.88999938964844,41.45673370361328,117.87999725341797,307.0199890136719,75.27999877929688,18.8973331451416,104.39390563964844,36.75813674926758
38.79566955566406,86.41064453125,51.058998107910156,73.00849914550781,167.96214294433594,45.599239349365234,-6.956459831669933e+21,53.62552261352539,43.87891387939453,32.37289810180664,217.32000732421875,41.65705490112305,117.31999969482422,305.760009765625,74.0,18.71266746520996,104.66645050048828,36.73292541503906
38.9307975769043,88.23601531982422,52.00199890136719,75.89800262451172,171.59332275390625,45.91500473022461,-6.956459831669933e+21,55.74420928955078,45.30509948730469,32.37289810180664,221.91000366210938,41.848270416259766,120.83000183105469,313.9800109863281,76.02999877929688,19.031999588012695,105.22583770751953,37.15312194824219
38.480384826660156,89.6963119506836,51.502498626708984,78.63099670410156,174.81008911132812,45.95215606689453,-6.956459831669933e+21,56.01893997192383,45.03182601928711,32.37289810180664,221.89999389648438,41.45673370361328,120.22000122070312,311.760009765625,74.12999725341797,19.60533332824707,105.0537109375,37.57332229614258
39.17735290527344,87.54330444335938,50.86650085449219,78.30650329589844,176.17176818847656,45.627105712890625,-6.956459831669933e+21,55.66499710083008,44.0838623046875,32.610374450683594,221.60000610351562,41.584205627441406,120.98999786376953,312.4599914550781,74.61000061035156,19.593332290649414,103.96359252929688,37.22035598754883
40.087677001953125,88.92872619628906,51.865501403808594,79.11299896240234,177.11904907226562,45.738548278808594,-6.956459831669933e+21,56.219425201416016,45.544227600097656,33.01746368408203,224.0800018310547,41.83916473388672,123.11000061035156,313.29998779296875,74.80999755859375,19.994667053222656,103.99226379394531,37.67415237426758
41.858551025390625,87.53395080566406,51.21900177001953,78.48400115966797,179.04318237304688,45.98000717163086,-6.956459831669933e+21,56.01398468017578,44.67314147949219,32.01668930053711,221.10000610351562,41.43852615356445,122.81999969482422,313.3599853515625,71.7300033569336,20.07666778564453,102.16344451904297,36.85899353027344
41.93440628051758,88.05816650390625,51.18600082397461,78.60399627685547,180.02992248535156,45.43207931518555,-6.956459831669933e+21,57.6673583984375,44.647518157958984,32.31352996826172,226.0500030517578,41.0287971496582,124.41000366210938,311.69000244140625,73.44999694824219,18.963333129882812,101.83354949951172,37.34642028808594
43.57963562011719,89.0785140991211,52.410499572753906,79.04750061035156,186.38449096679688,46.07288360595703,-6.956459831669933e+21,59.16973876953125,45.33467483520508,32.72911071777344,228.50999450683594,41.620628356933594,125.12000274658203,320.0899963378906,73.98999786376953,19.606000900268555,103.21056365966797,38.06914138793945
43.89494323730469,90.07075500488281,52.739498138427734,80.00700378417969,192.75881958007812,45.422794342041016,-6.956459831669933e+21,61.55078125,45.80707550048828,32.610374450683594,230.99000549316406,41.948421478271484,126.97000122070312,326.260009765625,74.66999816894531,20.184667587280273,102.7156982421875,38.430503845214844
44.105926513671875,89.68695831298828,52.695499420166016,79.61949920654297,193.70606994628906,46.40721893310547,-6.956459831669933e+21,61.97651290893555,46.06476974487305,33.22949981689453,234.55999755859375,41.830047607421875,128.75,326.8900146484375,75.72000122070312,20.131332397460938,102.55789184570312,38.413692474365234
44.41648483276367,90.7447509765625,54.13800048828125,80.4000015258789,192.83773803710938,46.98301315307617,-6.956459831669933e+21,63.308101654052734,46.67461395263672,33.373680114746094,239.74000549316406,42.41279602050781,129.72999572753906,330.29998779296875,77.01000213623047,20.456666946411133,103.41357421875,38.69102096557617
45.051815032958984,91.65275573730469,54.878501892089844,80.4540023803711,193.3607177734375,48.95185852050781,-6.956459831669933e+21,64.38478088378906,47.224327087402344,33.729896545410156,241.14999389648438,42.73149108886719,130.6199951171875,329.6000061035156,79.19000244140625,20.334667205810547,104.5955810546875,38.90951156616211
44.88046646118164,91.4561538696289,54.91299819946289,80.14550018310547,191.7819366455078,48.673248291015625,-6.956459831669933e+21,62.99871826171875,46.958065032958984,33.848628997802734,241.8800048828125,42.631324768066406,130.6300048828125,326.4599914550781,79.19999694824219,20.070667266845703,104.5230484008789,38.59857177734375
44.775753021240234,91.76509857177734,55.0099983215332,80.0770034790039,196.0051727294922,48.617523193359375,-6.956459831669933e+21,63.20415496826172,47.15561294555664,33.88255310058594,238.3699951171875,42.631324768066406,127.69000244140625,328.5299987792969,78.80999755859375,19.46466636657715,104.63906860351562,38.40529251098633
44.368812561035156,91.10047149658203,53.96149826049805,78.80599975585938,194.00209045410156,46.7694091796875,-6.956459831669933e+21,60.77855682373047,46.3138542175293,33.33127975463867,236.60000610351562,42.62223815917969,128.1300048828125,326.1300048828125,77.79000091552734,18.94533348083496,104.23297882080078,38.22041320800781
44.78289794921875,91.33550262451172,54.0885009765625,79.36399841308594,195.48219299316406,49.964134216308594,-6.956459831669933e+21,60.889930725097656,46.932289123535156,33.74686050415039,237.38999938964844,42.549381256103516,128.77000427246094,328.19000244140625,77.81999969482422,19.09866714477539,104.87836456298828,37.951480865478516
